item_id	i_Action	i_Adventure	i_Animation	i_Children's	i_Comedy	i_Crime	i_Documentary	i_Drama	i_Fantasy	i_Film-Noir	i_Horror	i_Musical	i_Mystery	i_Romance	i_Sci-Fi	i_Thriller	i_War	i_Western	i_Other	i_year
988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15
989	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
990	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	14
991	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
992	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
993	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
994	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	14
995	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
996	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
997	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
998	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
999	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
1000	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2
1001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2
1002	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1003	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	12
1004	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4
1006	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
1007	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
1008	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1009	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1010	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6
1011	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
1012	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4
1013	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4
1014	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
1015	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3
1016	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13
1017	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	7
1018	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	10
1019	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
1020	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1021	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	10
1022	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	9
1023	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	10
1024	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
1025	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1026	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	6
1027	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1028	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
1029	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8
1030	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7
1031	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1032	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
1033	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
1034	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14
1035	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
1036	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
1037	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1038	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1039	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1040	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
1041	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
1042	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1043	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13
1044	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
1045	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1046	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1047	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
1048	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1049	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1050	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9
1051	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7
1052	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1053	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	6
1054	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1055	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1056	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1057	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
1058	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
1059	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
1060	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1061	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
1062	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1063	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1064	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
1065	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
1066	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
1067	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
1068	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	12
1069	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1070	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12
1071	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2
1072	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
1073	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
1074	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1075	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
1076	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1077	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
1078	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
1079	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	14
1080	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1081	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14
1082	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
1083	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
1084	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
1085	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7
1086	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1087	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
1088	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9
1089	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
1090	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
1091	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3
1092	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	8
1093	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
1094	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
1095	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	14
1096	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9
1097	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1098	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1099	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
1100	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10
1101	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7
1102	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
1103	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9
1104	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
1105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
1106	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1107	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	6
1108	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7
1109	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7
1111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	7
1112	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
1113	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1114	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
1115	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
1116	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	7
1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
1118	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
1119	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5
1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
1121	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	6
1122	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7
1123	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2
1124	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	8
1125	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	5
1126	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	11
1127	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7
1128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
1129	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7
1130	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4
1131	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6
1132	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5
1133	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
1134	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
1135	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
1136	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1137	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
1138	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	6
1139	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1140	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5
1141	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1142	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5
1143	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6
1144	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1145	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1146	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
1147	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
1148	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
1149	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	6
1150	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
1151	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
1152	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
1153	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	5
1154	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
1155	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1156	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4
1157	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	3
1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
1159	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3
1160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
1161	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	5
1162	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3
1163	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1164	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
1165	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1166	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1167	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1168	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1169	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1
1170	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
1171	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
1172	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5
1173	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	6
1174	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11
1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10
1176	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4
1177	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
1178	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2
1179	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7
1180	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
1181	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5
1182	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1183	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7
1184	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1185	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
1186	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	8
1187	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1188	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
1189	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
1190	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1191	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
1193	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2
1194	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1195	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	6
1196	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
1197	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	6
1198	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6
1199	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7
1200	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1201	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1202	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1203	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
1204	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1205	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7
1206	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1207	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	6
1208	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6
1209	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
1211	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1212	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1213	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
1214	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1215	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	9
1216	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7
1217	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
1218	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1219	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1220	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1221	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
1222	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1223	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1224	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	10
1225	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1226	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
1227	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1228	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14
1229	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11
1230	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1231	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1232	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8
1233	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1234	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
1235	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1236	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7
1237	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
1238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3
1239	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1240	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9
1241	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
1242	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	10
1243	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
1244	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1245	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9
1247	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4
1248	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1249	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1250	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1251	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
1252	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
1253	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1254	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
1255	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	14
1256	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14
1257	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1258	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	15
1259	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14
1260	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
1261	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	14
1262	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1263	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1264	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
1265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
1266	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1267	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
1268	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1269	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1270	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1271	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	12
1272	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
1273	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
1274	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9
1275	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7
1276	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6
1277	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6
1278	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7
1279	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
1280	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7
1281	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8
1282	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5
1283	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	6
1284	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
1285	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14
1286	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1287	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
1289	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1290	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
1291	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
1292	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1293	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	14
1294	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1295	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14
1296	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
1297	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
1298	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	10
1299	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1300	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	14
1301	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1302	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
1303	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	15
1304	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1305	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
1306	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	14
1307	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	10
1308	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14
1309	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
